"","fold","cvsplit","dimred","learner_id","auc","cell_selection","Model_training_phase","learner"
"15495",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner34",0.833333333333333,"all_cells","validation",NA
"15496",NA,"CVsplit1","signature_confirmation_PCA","learner48",0.666666666666667,"all_cells","validation",NA
"15497",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner29",0.75,"all_cells","validation",NA
"15498",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner28",0.833333333333333,"all_cells","validation",NA
"15499",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner25",0.75,"all_cells","validation",NA
"15500",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner01",0.583333333333333,"all_cells","validation",NA
"15501",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner35",0.75,"all_cells","validation",NA
"15502",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner08",0.75,"all_cells","validation",NA
"15503",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner02",0.583333333333333,"all_cells","validation",NA
"15504",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner18",0.583333333333333,"all_cells","validation",NA
"15505",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner18",0.666666666666667,"all_cells","validation",NA
"15506",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner20",0.75,"all_cells","validation",NA
"15507",NA,"CVsplit2","signature_confirmation_PCA","learner24",0.666666666666667,"all_cells","validation",NA
"15508",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner48",0.583333333333333,"all_cells","validation",NA
"15509",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner48",0.666666666666667,"all_cells","validation",NA
"15510",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner26",0.666666666666667,"all_cells","validation",NA
"15511",NA,"CVsplit2","signature_confirmation_PCA","learner45",0.75,"all_cells","validation",NA
"15512",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner13",0.75,"all_cells","validation",NA
"15513",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner03",0.666666666666667,"all_cells","validation",NA
"15514",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner43",0.75,"all_cells","validation",NA
"15515",NA,"CVsplit1","signature_confirmation_PCA","learner08",0.666666666666667,"all_cells","validation",NA
"15516",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner20",0.75,"all_cells","validation",NA
"15517",NA,"CVsplit2","signature_confirmation_PCA","learner25",0.666666666666667,"all_cells","validation",NA
"15518",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner40",0.75,"all_cells","validation",NA
"15519",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner01",0.666666666666667,"all_cells","validation",NA
"15520",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner32",0.75,"all_cells","validation",NA
"15521",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner25",0.75,"all_cells","validation",NA
"15522",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner14",0.75,"all_cells","validation",NA
"15523",NA,"CVsplit2","signature_confirmation_PCA","learner40",0.583333333333333,"all_cells","validation",NA
"15524",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner21",0.75,"all_cells","validation",NA
"15525",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner13",0.666666666666667,"all_cells","validation",NA
"15526",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner22",0.666666666666667,"all_cells","validation",NA
"15527",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner08",0.75,"all_cells","validation",NA
"15528",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner40",0.666666666666667,"all_cells","validation",NA
"15529",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner03",0.583333333333333,"all_cells","validation",NA
"15530",NA,"CVsplit1","signature_confirmation_PCA","learner36",0.666666666666667,"all_cells","validation",NA
"15531",NA,"CVsplit1","signature_confirmation_PCA","learner32",0.75,"all_cells","validation",NA
"15532",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner41",0.75,"all_cells","validation",NA
"15533",NA,"CVsplit1","signature_confirmation_PCA","learner19",0.666666666666667,"all_cells","validation",NA
"15534",NA,"CVsplit1","signature_confirmation_corrGPCA + PCA","learner49",0.75,"all_cells","validation",NA
"15535",NA,"CVsplit2","signature_confirmation_PCA","learner31",0.583333333333333,"all_cells","validation",NA
"15536",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner41",0.666666666666667,"all_cells","validation",NA
"15537",NA,"CVsplit2","signature_confirmation_PCA","learner46",0.5,"all_cells","validation",NA
"15538",NA,"CVsplit2","signature_confirmation_PCA","learner21",0.583333333333333,"all_cells","validation",NA
"15539",NA,"CVsplit1","signature_confirmation_PCA","learner06",0.75,"all_cells","validation",NA
"15540",NA,"CVsplit2","signature_confirmation_PCA","learner35",0.583333333333333,"all_cells","validation",NA
"15541",NA,"CVsplit1","signature_confirmation_PCA","learner03",0.666666666666667,"all_cells","validation",NA
"15542",NA,"CVsplit1","signature_confirmation_PCA","learner13",0.666666666666667,"all_cells","validation",NA
"15543",NA,"CVsplit2","signature_confirmation_PCA","learner07",0.583333333333333,"all_cells","validation",NA
"15544",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner14",0.5,"all_cells","validation",NA
"15545",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner49",0.583333333333333,"all_cells","validation",NA
"15546",NA,"CVsplit2","signature_confirmation_PCA","learner28",0.583333333333333,"all_cells","validation",NA
"15547",NA,"CVsplit1","signature_confirmation_PCA","learner49",0.75,"all_cells","validation",NA
"15548",NA,"CVsplit2","signature_confirmation_PCA","learner29",0.583333333333333,"all_cells","validation",NA
"15549",NA,"CVsplit2","signature_confirmation_PCA","learner43",0.583333333333333,"all_cells","validation",NA
"15550",NA,"CVsplit2","signature_confirmation_PCA","learner34",0.583333333333333,"all_cells","validation",NA
"15551",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner26",0.583333333333333,"all_cells","validation",NA
"15552",NA,"CVsplit1","signature_confirmation_PCA","learner41",0.666666666666667,"all_cells","validation",NA
"15553",NA,"CVsplit2","signature_confirmation_PCA","learner10",0.583333333333333,"all_cells","validation",NA
"15554",NA,"CVsplit2","signature_confirmation_PCA","learner11",0.666666666666667,"all_cells","validation",NA
"15555",NA,"CVsplit2","signature_confirmation_PCA","learner44",0.583333333333333,"all_cells","validation",NA
"15556",NA,"CVsplit2","signature_confirmation_PCA","learner39",0.583333333333333,"all_cells","validation",NA
"15557",NA,"CVsplit2","signature_confirmation_PCA","learner20",0.5,"all_cells","validation",NA
"15558",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner32",0.583333333333333,"all_cells","validation",NA
"15559",NA,"CVsplit2","signature_confirmation_PCA","learner06",0.583333333333333,"all_cells","validation",NA
"15560",NA,"CVsplit2","signature_confirmation_corrGPCA + PCA","learner15",0.5,"all_cells","validation",NA
"15561",NA,"CVsplit1","signature_confirmation_corrGPCA","learner03",1,"cycling_fibroblasts","validation",NA
"15562",NA,"CVsplit1","signature_confirmation_corrGPCA","learner01",1,"cycling_fibroblasts","validation",NA
"15563",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner42",1,"cycling_fibroblasts","validation",NA
"15564",NA,"CVsplit1","signature_confirmation_corrGPCA","learner18",1,"cycling_fibroblasts","validation",NA
"15565",NA,"CVsplit1","signature_confirmation_corrGPCA","learner48",1,"cycling_fibroblasts","validation",NA
"15566",NA,"CVsplit3","signature_confirmation_PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15567",NA,"CVsplit3","signature_confirmation_PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15568",NA,"CVsplit3","signature_confirmation_PCA","learner01",1,"cycling_fibroblasts","validation",NA
"15569",NA,"CVsplit3","signature_confirmation_PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15570",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner05",1,"cycling_fibroblasts","validation",NA
"15571",NA,"CVsplit3","signature_confirmation_PCA","learner26",1,"cycling_fibroblasts","validation",NA
"15572",NA,"CVsplit3","signature_confirmation_PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15573",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15574",NA,"CVsplit2","signature_confirmation_corrGPCA","learner15",1,"cycling_fibroblasts","validation",NA
"15575",NA,"CVsplit1","signature_confirmation_corrGPCA","learner26",1,"cycling_fibroblasts","validation",NA
"15576",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner06",1,"cycling_fibroblasts","validation",NA
"15577",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner22",1,"cycling_fibroblasts","validation",NA
"15578",NA,"CVsplit2","signature_confirmation_corrGPCA","learner02",1,"cycling_fibroblasts","validation",NA
"15579",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner05",1,"cycling_fibroblasts","validation",NA
"15580",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner26",1,"cycling_fibroblasts","validation",NA
"15581",NA,"CVsplit3","signature_confirmation_PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15582",NA,"CVsplit2","signature_confirmation_PCA","learner40",1,"cycling_fibroblasts","validation",NA
"15583",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15584",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner36",1,"cycling_fibroblasts","validation",NA
"15585",NA,"CVsplit2","signature_confirmation_PCA","learner21",1,"cycling_fibroblasts","validation",NA
"15586",NA,"CVsplit1","signature_confirmation_corrGPCA","learner05",1,"cycling_fibroblasts","validation",NA
"15587",NA,"CVsplit1","signature_confirmation_corrGPCA","learner39",1,"cycling_fibroblasts","validation",NA
"15588",NA,"CVsplit2","signature_confirmation_PCA","learner42",1,"cycling_fibroblasts","validation",NA
"15589",NA,"CVsplit1","signature_confirmation_corrGPCA","learner10",1,"cycling_fibroblasts","validation",NA
"15590",NA,"CVsplit2","signature_confirmation_PCA","learner43",1,"cycling_fibroblasts","validation",NA
"15591",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner30",1,"cycling_fibroblasts","validation",NA
"15592",NA,"CVsplit1","signature_confirmation_corrGPCA","learner36",1,"cycling_fibroblasts","validation",NA
"15593",NA,"CVsplit2","signature_confirmation_PCA","learner10",1,"cycling_fibroblasts","validation",NA
"15594",NA,"CVsplit2","signature_confirmation_corrGPCA","learner33",1,"cycling_fibroblasts","validation",NA
"15595",NA,"CVsplit2","signature_confirmation_PCA","learner28",1,"cycling_fibroblasts","validation",NA
"15596",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15597",NA,"CVsplit2","signature_confirmation_PCA","learner35",1,"cycling_fibroblasts","validation",NA
"15598",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner01",1,"cycling_fibroblasts","validation",NA
"15599",NA,"CVsplit3","signature_confirmation_PCA","learner19",1,"cycling_fibroblasts","validation",NA
"15600",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner01",1,"cycling_fibroblasts","validation",NA
"15601",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner39",1,"cycling_fibroblasts","validation",NA
"15602",NA,"CVsplit2","signature_confirmation_PCA","learner36",1,"cycling_fibroblasts","validation",NA
"15603",NA,"CVsplit2","signature_confirmation_PCA","learner27",1,"cycling_fibroblasts","validation",NA
"15604",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner43",1,"cycling_fibroblasts","validation",NA
"15605",NA,"CVsplit1","signature_confirmation_corrGPCA","learner15",1,"cycling_fibroblasts","validation",NA
"15606",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner02",1,"cycling_fibroblasts","validation",NA
"15607",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15608",NA,"CVsplit3","signature_confirmation_PCA","learner39",1,"cycling_fibroblasts","validation",NA
"15609",NA,"CVsplit2","signature_confirmation_PCA","learner44",1,"cycling_fibroblasts","validation",NA
"15610",NA,"CVsplit1","signature_confirmation_PCA","learner32",1,"cycling_fibroblasts","validation",NA
"15611",NA,"CVsplit2","signature_confirmation_corrGPCA","learner22",1,"cycling_fibroblasts","validation",NA
"15612",NA,"CVsplit3","signature_confirmation_PCA","learner36",1,"cycling_fibroblasts","validation",NA
"15613",NA,"CVsplit1","signature_confirmation_PCA","learner42",1,"cycling_fibroblasts","validation",NA
"15614",NA,"CVsplit1","signature_confirmation_corrGPCA","learner24",1,"cycling_fibroblasts","validation",NA
"15615",NA,"CVsplit3","signature_confirmation_PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15616",NA,"CVsplit3","signature_confirmation_PCA","learner32",1,"cycling_fibroblasts","validation",NA
"15617",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner38",1,"cycling_fibroblasts","validation",NA
"15618",NA,"CVsplit2","signature_confirmation_PCA","learner06",1,"cycling_fibroblasts","validation",NA
"15619",NA,"CVsplit1","signature_confirmation_corrGPCA","learner35",1,"cycling_fibroblasts","validation",NA
"15620",NA,"CVsplit3","signature_confirmation_PCA","learner48",1,"cycling_fibroblasts","validation",NA
"15621",NA,"CVsplit2","signature_confirmation_PCA","learner39",1,"cycling_fibroblasts","validation",NA
"15622",NA,"CVsplit2","signature_confirmation_PCA","learner38",1,"cycling_fibroblasts","validation",NA
"15623",NA,"CVsplit1","signature_confirmation_corrGPCA","learner41",1,"cycling_fibroblasts","validation",NA
"15624",NA,"CVsplit1","signature_confirmation_corrGPCA","learner11",1,"cycling_fibroblasts","validation",NA
"15625",NA,"CVsplit2","signature_confirmation_PCA","learner29",1,"cycling_fibroblasts","validation",NA
"15626",NA,"CVsplit2","signature_confirmation_PCA","learner30",1,"cycling_fibroblasts","validation",NA
"15627",NA,"CVsplit1","signature_confirmation_PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15628",NA,"CVsplit1","signature_confirmation_corrGPCA","learner25",1,"cycling_fibroblasts","validation",NA
"15629",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner32",1,"cycling_fibroblasts","validation",NA
"15630",NA,"CVsplit1","signature_confirmation_corrGPCA","learner19",1,"cycling_fibroblasts","validation",NA
"15631",NA,"CVsplit3","signature_confirmation_PCA","learner06",1,"cycling_fibroblasts","validation",NA
"15632",NA,"CVsplit2","signature_confirmation_PCA","learner25",1,"cycling_fibroblasts","validation",NA
"15633",NA,"CVsplit2","signature_confirmation_corrGPCA","learner13",1,"cycling_fibroblasts","validation",NA
"15634",NA,"CVsplit2","signature_confirmation_corrGPCA","learner14",1,"cycling_fibroblasts","validation",NA
"15635",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner39",1,"cycling_fibroblasts","validation",NA
"15636",NA,"CVsplit2","signature_confirmation_corrGPCA","learner08",1,"cycling_fibroblasts","validation",NA
"15637",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner15",1,"cycling_fibroblasts","validation",NA
"15638",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner46",1,"cycling_fibroblasts","validation",NA
"15639",NA,"CVsplit2","signature_confirmation_PCA","learner20",1,"cycling_fibroblasts","validation",NA
"15640",NA,"CVsplit2","signature_confirmation_corrGPCA","learner09",1,"cycling_fibroblasts","validation",NA
"15641",NA,"CVsplit2","signature_confirmation_PCA","learner24",1,"cycling_fibroblasts","validation",NA
"15642",NA,"CVsplit2","signature_confirmation_PCA","learner05",1,"cycling_fibroblasts","validation",NA
"15643",NA,"CVsplit1","signature_confirmation_corrGPCA","learner06",1,"cycling_fibroblasts","validation",NA
"15644",NA,"CVsplit2","signature_confirmation_corrGPCA","learner27",1,"cycling_fibroblasts","validation",NA
"15645",NA,"CVsplit2","signature_confirmation_corrGPCA","learner28",1,"cycling_fibroblasts","validation",NA
"15646",NA,"CVsplit2","signature_confirmation_corrGPCA","learner41",1,"cycling_fibroblasts","validation",NA
"15647",NA,"CVsplit1","signature_confirmation_corrGPCA","learner02",1,"cycling_fibroblasts","validation",NA
"15648",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner42",1,"cycling_fibroblasts","validation",NA
"15649",NA,"CVsplit2","signature_confirmation_corrGPCA","learner10",1,"cycling_fibroblasts","validation",NA
"15650",NA,"CVsplit2","signature_confirmation_PCA","learner02",1,"cycling_fibroblasts","validation",NA
"15651",NA,"CVsplit2","signature_confirmation_corrGPCA","learner49",1,"cycling_fibroblasts","validation",NA
"15652",NA,"CVsplit2","signature_confirmation_PCA","learner48",1,"cycling_fibroblasts","validation",NA
"15653",NA,"CVsplit2","signature_confirmation_corrGPCA","learner01",1,"cycling_fibroblasts","validation",NA
"15654",NA,"CVsplit2","signature_confirmation_PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15655",NA,"CVsplit2","signature_confirmation_PCA","learner47",1,"cycling_fibroblasts","validation",NA
"15656",NA,"CVsplit2","signature_confirmation_corrGPCA","learner26",1,"cycling_fibroblasts","validation",NA
"15657",NA,"CVsplit2","signature_confirmation_corrGPCA","learner38",1,"cycling_fibroblasts","validation",NA
"15658",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner44",1,"cycling_fibroblasts","validation",NA
"15659",NA,"CVsplit2","signature_confirmation_PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15660",NA,"CVsplit2","signature_confirmation_PCA","learner07",1,"cycling_fibroblasts","validation",NA
"15661",NA,"CVsplit2","signature_confirmation_PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15662",NA,"CVsplit2","signature_confirmation_PCA","learner16",1,"cycling_fibroblasts","validation",NA
"15663",NA,"CVsplit2","signature_confirmation_corrGPCA","learner18",1,"cycling_fibroblasts","validation",NA
"15664",NA,"CVsplit2","signature_confirmation_corrGPCA","learner39",1,"cycling_fibroblasts","validation",NA
"15665",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner27",1,"cycling_fibroblasts","validation",NA
"15666",NA,"CVsplit2","signature_confirmation_PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15667",NA,"CVsplit2","signature_confirmation_PCA","learner26",1,"cycling_fibroblasts","validation",NA
"15668",NA,"CVsplit1","signature_confirmation_corrGPCA","learner07",1,"cycling_fibroblasts","validation",NA
"15669",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner20",1,"cycling_fibroblasts","validation",NA
"15670",NA,"CVsplit2","signature_confirmation_corrGPCA","learner48",1,"cycling_fibroblasts","validation",NA
"15671",NA,"CVsplit2","signature_confirmation_corrGPCA","learner03",1,"cycling_fibroblasts","validation",NA
"15672",NA,"CVsplit2","signature_confirmation_corrGPCA","learner25",1,"cycling_fibroblasts","validation",NA
"15673",NA,"CVsplit2","signature_confirmation_PCA","learner09",1,"cycling_fibroblasts","validation",NA
"15674",NA,"CVsplit1","signature_confirmation_corrGPCA","learner20",1,"cycling_fibroblasts","validation",NA
"15675",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner06",1,"cycling_fibroblasts","validation",NA
"15676",NA,"CVsplit2","signature_confirmation_PCA","learner22",1,"cycling_fibroblasts","validation",NA
"15677",NA,"CVsplit2","signature_confirmation_PCA","learner34",1,"cycling_fibroblasts","validation",NA
"15678",NA,"CVsplit1","signature_confirmation_corrGPCA","learner34",1,"cycling_fibroblasts","validation",NA
"15679",NA,"CVsplit2","signature_confirmation_PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15680",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner09",1,"cycling_fibroblasts","validation",NA
"15681",NA,"CVsplit2","signature_confirmation_PCA","learner01",1,"cycling_fibroblasts","validation",NA
"15682",NA,"CVsplit1","signature_confirmation_PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15683",NA,"CVsplit2","signature_confirmation_corrGPCA","learner05",1,"cycling_fibroblasts","validation",NA
"15684",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner48",1,"cycling_fibroblasts","validation",NA
"15685",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner02",1,"cycling_fibroblasts","validation",NA
"15686",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner36",1,"cycling_fibroblasts","validation",NA
"15687",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner19",1,"cycling_fibroblasts","validation",NA
"15688",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner10",1,"cycling_fibroblasts","validation",NA
"15689",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner48",1,"cycling_fibroblasts","validation",NA
"15690",NA,"CVsplit2","signature_confirmation_corrGPCA","learner42",1,"cycling_fibroblasts","validation",NA
"15691",NA,"CVsplit2","signature_confirmation_corrGPCA","learner19",1,"cycling_fibroblasts","validation",NA
"15692",NA,"CVsplit2","signature_confirmation_corrGPCA","learner20",1,"cycling_fibroblasts","validation",NA
"15693",NA,"CVsplit2","signature_confirmation_corrGPCA","learner43",1,"cycling_fibroblasts","validation",NA
"15694",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner20",1,"cycling_fibroblasts","validation",NA
"15695",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner21",1,"cycling_fibroblasts","validation",NA
"15696",NA,"CVsplit2","signature_confirmation_PCA","learner14",1,"cycling_fibroblasts","validation",NA
"15697",NA,"CVsplit2","signature_confirmation_corrGPCA","learner06",1,"cycling_fibroblasts","validation",NA
"15698",NA,"CVsplit2","signature_confirmation_corrGPCA","learner32",1,"cycling_fibroblasts","validation",NA
"15699",NA,"CVsplit2","signature_confirmation_corrGPCA","learner34",1,"cycling_fibroblasts","validation",NA
"15700",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner02",1,"cycling_fibroblasts","validation",NA
"15701",NA,"CVsplit2","signature_confirmation_corrGPCA","learner36",1,"cycling_fibroblasts","validation",NA
"15702",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner33",1,"cycling_fibroblasts","validation",NA
"15703",NA,"CVsplit2","signature_confirmation_PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15704",NA,"CVsplit3","signature_confirmation_corrGPCA","learner18",1,"cycling_fibroblasts","validation",NA
"15705",NA,"CVsplit2","signature_confirmation_PCA","learner19",1,"cycling_fibroblasts","validation",NA
"15706",NA,"CVsplit3","signature_confirmation_corrGPCA","learner03",1,"cycling_fibroblasts","validation",NA
"15707",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner07",1,"cycling_fibroblasts","validation",NA
"15708",NA,"CVsplit2","signature_confirmation_corrGPCA","learner16",1,"cycling_fibroblasts","validation",NA
"15709",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15710",NA,"CVsplit2","signature_confirmation_corrGPCA","learner24",1,"cycling_fibroblasts","validation",NA
"15711",NA,"CVsplit2","signature_confirmation_corrGPCA","learner47",1,"cycling_fibroblasts","validation",NA
"15712",NA,"CVsplit2","signature_confirmation_PCA","learner46",1,"cycling_fibroblasts","validation",NA
"15713",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner24",1,"cycling_fibroblasts","validation",NA
"15714",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner16",1,"cycling_fibroblasts","validation",NA
"15715",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15716",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner35",1,"cycling_fibroblasts","validation",NA
"15717",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15718",NA,"CVsplit2","signature_confirmation_PCA","learner33",1,"cycling_fibroblasts","validation",NA
"15719",NA,"CVsplit2","signature_confirmation_corrGPCA","learner21",1,"cycling_fibroblasts","validation",NA
"15720",NA,"CVsplit2","signature_confirmation_corrGPCA","learner46",1,"cycling_fibroblasts","validation",NA
"15721",NA,"CVsplit2","signature_confirmation_corrGPCA","learner07",1,"cycling_fibroblasts","validation",NA
"15722",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner10",1,"cycling_fibroblasts","validation",NA
"15723",NA,"CVsplit2","signature_confirmation_corrGPCA","learner40",1,"cycling_fibroblasts","validation",NA
"15724",NA,"CVsplit2","signature_confirmation_corrGPCA","learner11",1,"cycling_fibroblasts","validation",NA
"15725",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner11",1,"cycling_fibroblasts","validation",NA
"15726",NA,"CVsplit3","signature_confirmation_corrGPCA","learner26",1,"cycling_fibroblasts","validation",NA
"15727",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner25",1,"cycling_fibroblasts","validation",NA
"15728",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner47",1,"cycling_fibroblasts","validation",NA
"15729",NA,"CVsplit2","signature_confirmation_PCA","learner15",1,"cycling_fibroblasts","validation",NA
"15730",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner29",1,"cycling_fibroblasts","validation",NA
"15731",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner26",1,"cycling_fibroblasts","validation",NA
"15732",NA,"CVsplit1","signature_confirmation_corrGPCA","learner47",1,"cycling_fibroblasts","validation",NA
"15733",NA,"CVsplit1","signature_confirmation_corrGPCA","learner22",1,"cycling_fibroblasts","validation",NA
"15734",NA,"CVsplit2","signature_confirmation_PCA","learner50",1,"cycling_fibroblasts","validation",NA
"15735",NA,"CVsplit3","signature_confirmation_PCA","learner40",1,"cycling_fibroblasts","validation",NA
"15736",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner28",1,"cycling_fibroblasts","validation",NA
"15737",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner31",1,"cycling_fibroblasts","validation",NA
"15738",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner40",1,"cycling_fibroblasts","validation",NA
"15739",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner43",1,"cycling_fibroblasts","validation",NA
"15740",NA,"CVsplit1","signature_confirmation_PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15741",NA,"CVsplit3","signature_confirmation_corrGPCA","learner13",1,"cycling_fibroblasts","validation",NA
"15742",NA,"CVsplit1","signature_confirmation_corrGPCA","learner45",1,"cycling_fibroblasts","validation",NA
"15743",NA,"CVsplit3","signature_confirmation_PCA","learner44",1,"cycling_fibroblasts","validation",NA
"15744",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15745",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner34",1,"cycling_fibroblasts","validation",NA
"15746",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner36",1,"cycling_fibroblasts","validation",NA
"15747",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner40",1,"cycling_fibroblasts","validation",NA
"15748",NA,"CVsplit2","signature_confirmation_corrGPCA","learner30",1,"cycling_fibroblasts","validation",NA
"15749",NA,"CVsplit1","signature_confirmation_PCA","learner02",1,"cycling_fibroblasts","validation",NA
"15750",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner14",1,"cycling_fibroblasts","validation",NA
"15751",NA,"CVsplit1","signature_confirmation_corrGPCA","learner50",1,"cycling_fibroblasts","validation",NA
"15752",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner50",1,"cycling_fibroblasts","validation",NA
